number,title,pageid,namespace,length,touched,last_revision,langs_count,category,wiki_lang
1068,East_Baton_Rouge_Parish_Library,52797951,,3724,20211122235629,1056643517,,Libraries & information,en
1070,Courtney_Library,59750404,,3533,20220425111539,1084586288,,Libraries & information,en
1072,San_Javier_Library,40316063,,2832,20230215142054,1139509366,,Libraries & information,en
1074,Palisades_Neighborhood_Library,60807473,,1747,20220212143649,1071420956,,Libraries & information,en
1079,Utah_State_Library,47431299,,5704,20210331210000,1015327709,,Libraries & information,en
1080,Manguinhos_Library_Park,40334445,,4388,20230210120941,1138577987,,Libraries & information,en
1082,Livingston_Library,31327676,,711,20200620172741,963590857,,Libraries & information,en
1083,Anarchist_archives,59220672,,8762,20230203211015,1137288320,,Libraries & information,en
1084,Al-Awqaf_Library,32912984,,890,20221031060354,1119197956,,Libraries & information,en
1092,Bibliometrician,33546837,,1166,20211219092226,1061048176,,Libraries & information,en
1094,National_library,847835,,28192,20230727203028,1167447723,,Libraries & information,en
1095,Mortenson_Center_for_International_Library_Programs,35474121,,2930,20220613110234,1092909296,,Libraries & information,en
1100,Book_Item_and_Component_Identifier,9726529,,845,20220212203647,1071476600,,Libraries & information,en
1103,Seobu_Library,32751404,,1254,20220203174502,1069709834,,Libraries & information,en
1107,Scientific_citation,172828,,20872,20230720181812,1166306147,,Libraries & information,en
1112,African_Library_and_Information_Associations_and_Institutions,63964548,,44496,20230720192832,1166314438,,Libraries & information,en
1113,Comparison_of_Ancient_Greek_dictionaries,63827009,,6262,20230625223047,1161927409,,Libraries & information,en
