number,title,pageid,namespace,length,touched,last_revision,langs_count,category,wiki_lang
517,Melanie_Hamilton,347861,,11190,20220617073847,68739690,,Literature,vi
519,James_Hilton,880426,,2923,20221128015832,69358686,,Literature,vi
521,Tam_Thánh_Mẫu,799634,,3402,20220617085421,68739866,,Literature,vi
523,Đào_hoa_nguyên_ký,250918,,6311,20221109225456,69295941,,Literature,vi
524,Văn_xuôi,416698,,6403,20230510025531,69965410,,Literature,vi
527,Thư_mục_(văn_học),19475475,,896,20230111115358,69561037,,Literature,vi
530,Quân_đoàn_Dumbledore,108431,,65206,20230707054735,70414598,,Literature,vi
533,Big_Read,266593,,21180,20220804225327,68937984,,Literature,vi
535,Phê_bình_tiểu_sử,19587174,,13980,20230708094720,70420097,,Literature,vi
538,Sappho,109112,,60952,20230127112620,69609731,,Literature,vi
539,Kẻ_thù_không_đội_trời_chung,3402672,,1833,20220518090955,68614576,,Literature,vi
544,Timur_và_đồng_đội,778359,,2150,20200907223723,63794773,,Literature,vi
551,Bình_Ngô_đại_cáo,6717,,27456,20230505140532,69950519,,Literature,vi
553,Vụ_án_văn_tự,273233,,1218,20211219112949,67616694,,Literature,vi
554,Tự_truyện,153265,,7488,20210824185640,65781895,,Literature,vi
559,Độc_tọa_Kính_Đình_sơn,49833,,1143,20210811091736,65410878,,Literature,vi
560,Ngài_Tadeusz,19507080,,25088,20230106132723,69542376,,Literature,vi
561,Trần_thuật,19469795,,4591,20230113134008,69565901,,Literature,vi
562,Mein_Kampf,35587,,4230,20230428135358,69929727,,Literature,vi
563,Very_Short_Introductions,2429635,,4589,20230606154903,70091416,,Literature,vi
564,Sách,87649,,37757,20230326141852,69817649,,Literature,vi
565,Captain_Planet_and_the_Planeteers_(phim),19793542,,31901,20230527141905,70044256,,Literature,vi
566,Chàng_thổi_tiêu_xứ_Hameln,14644443,,6203,20221006220657,69169877,,Literature,vi
568,Tarzan,98702,,36473,20230625060616,70375068,,Literature,vi
570,Vi_quyển,19748650,,1320,20220908063354,69083162,,Literature,vi
571,Đối_liên_tập,19496218,,2136,20201003024920,63896975,,Literature,vi
575,Dáng_hình_thanh_âm_(phim),3501300,,266892,20230614184038,70339175,,Literature,vi
578,Nữ_thần_nước,1221408,,1762,20220809102133,68963502,,Literature,vi
581,Thơ_tự_do,19470450,,1964,20230324032315,69810164,,Literature,vi
583,Bill_Denbrough,19726178,,7400,20230529085452,70053732,,Literature,vi
584,Aladdin_(phim_Disney_1992),98482,,12848,20210816141917,65509494,,Literature,vi
590,Chú_vịt_con_xấu_xí,2419946,,15015,20230515053750,69983502,,Literature,vi
591,Thần_thoại_Lưỡng_Hà,16592821,,9873,20221223142758,69464011,,Literature,vi
597,Truyện_cười,1115310,,1032,20201215151044,64148623,,Literature,vi
598,Lục_Vân_Tiên_cổ_tích_truyện,3427320,,2531,20210824130657,65770499,,Literature,vi
